Id,WnvPresent
144,0.0002839875814970583
145,0.001593237742781639
146,0.0009221459040418267
147,0.0014106351882219315
148,0.00034816551487892866
149,0.00034816551487892866
150,0.00034816551487892866
151,0.00034816551487892866
152,0.00034816551487892866
153,0.0013317347038537266
154,0.0007707058102823794
155,0.0011790678836405275
156,0.0002909600443672389
157,0.0002909600443672389
158,0.0002909600443672389
159,0.0002909600443672389
160,0.0002909600443672389
161,0.001243511913344264
162,0.0007428089738823472
163,0.0011364065576344726
164,0.0003093766281381249
165,0.0003093766281381249
166,0.0003093766281381249
167,0.0003093766281381249
168,0.0003093766281381249
169,0.0006497883005067706
170,0.00044309487566351885
171,0.0006779885734431447
172,0.00016724527813494203
173,0.00016724527813494203
174,0.00016724527813494203
175,0.00016724527813494203
176,0.00016724527813494203
177,0.0005749018164351583
178,0.00039201974868774414
179,0.000599853927269578
180,0.00014796214236412195
181,0.00014796214236412195
182,0.00014796214236412195
183,0.00014796214236412195
184,0.00014796214236412195
185,0.0006752538029104471
186,0.0004753042012453079
187,0.0007272599032148719
188,0.00017940561519935727
189,0.00017940561519935727
190,0.00017940561519935727
191,0.00017940561519935727
192,0.00017940561519935727
193,0.000562683620955795
194,0.00032553233904764056
195,0.0004981349920853971
196,0.00010406268120277672
197,0.00010406268120277672
198,0.00010406268120277672
199,0.00010406268120277672
200,0.00010406268120277672
201,0.0004700228455476463
202,0.00032049315632320935
203,0.0004904252709820868
204,0.00012096009595552458
205,0.00012096009595552458
206,0.00012096009595552458
207,0.00012096009595552458
208,0.00012096009595552458
209,0.0007886844105087222
210,0.0005378327914513649
211,0.0008229076047427952
212,0.0001600739487912506
213,0.0001600739487912506
214,0.0001600739487912506
215,0.0001600739487912506
216,0.0001600739487912506
217,0.0005741991917602718
218,0.00039154072874225676
219,0.0005991208599880338
220,0.0001676326064625755
221,0.0001676326064625755
222,0.0001676326064625755
223,0.0001676326064625755
224,0.0001676326064625755
225,0.000445152836618945
226,0.0003035325498785824
227,0.000464476179331541
228,0.00011021015234291552
229,0.00011021015234291552
230,0.00011021015234291552
231,0.00011021015234291552
232,0.00011021015234291552
233,0.0008975770324468614
234,0.0006121125188656151
235,0.0009365219157189133
236,0.00021481479052454236
237,0.00021481479052454236
238,0.00021481479052454236
239,0.00021481479052454236
240,0.00021481479052454236
241,0.0003051120438612997
242,0.0001764989283401519
243,0.00027010266785509884
244,6.660800863755867e-05
245,6.660800863755867e-05
246,6.660800863755867e-05
247,6.660800863755867e-05
248,6.660800863755867e-05
249,0.0005622241878882049
250,0.0003252664755564183
251,0.000497728178743273
252,0.0001227618777193129
253,0.0001227618777193129
254,0.0001227618777193129
255,0.0001227618777193129
256,0.0001227618777193129
257,0.000445152836618945
258,0.0003035325498785824
259,0.000464476179331541
260,0.00011021015234291552
261,0.00011021015234291552
262,0.00011021015234291552
263,0.00011021015234291552
264,0.00011021015234291552
265,0.00024051558284554628
266,0.00016398770094383508
267,0.00025095793535001576
268,6.188603583723307e-05
269,6.188603583723307e-05
270,6.188603583723307e-05
271,6.188603583723307e-05
272,6.188603583723307e-05
273,0.0005347512196749449
274,0.0003646369732450694
275,0.0005579616990871726
276,0.00013762457820121202
277,0.00013762457820121202
278,0.00013762457820121202
279,0.00013762457820121202
280,0.00013762457820121202
281,0.0002990173816215247
282,0.0002104517916450277
283,0.00032205585739575326
284,7.942298543639481e-05
285,7.942298543639481e-05
286,7.942298543639481e-05
287,7.942298543639481e-05
288,7.942298543639481e-05
289,0.0002540071727707982
290,0.00017877055506687609
291,0.00027357868384569883
292,6.746545113855973e-05
293,6.746545113855973e-05
294,6.746545113855973e-05
295,6.746545113855973e-05
296,6.746545113855973e-05
297,0.0009383350261487068
298,0.000542946218047291
299,0.0008307290845550598
300,0.00020494630734901875
301,0.00020494630734901875
302,0.00020494630734901875
303,0.00020494630734901875
304,0.00020494630734901875
305,0.00033864061697386205
306,0.00023089868773240601
307,0.0003533420676831156
308,9.884686005534604e-05
309,9.884686005534604e-05
310,9.884686005534604e-05
311,9.884686005534604e-05
312,9.884686005534604e-05
313,0.0006554033025167882
314,0.0004469245905056597
315,0.0006838470580987632
316,0.00016869087994564325
317,0.00016869087994564325
318,0.00016869087994564325
319,0.00016869087994564325
320,0.00016869087994564325
321,0.0012770710745826366
322,0.0008710178080946207
323,0.0013324597384780645
324,0.0003057264548260718
325,0.0003057264548260718
326,0.0003057264548260718
327,0.0003057264548260718
328,0.0003057264548260718
329,0.0015117755392566323
330,0.0010311724618077278
331,0.0015773260965943336
332,0.00030701133073307574
333,0.00030701133073307574
334,0.00030701133073307574
335,0.00030701133073307574
336,0.00030701133073307574
337,0.0006307304720394312
338,0.0004300966102164239
339,0.0006581041379831731
340,0.00016233763017226008
341,0.00016233763017226008
342,0.00016233763017226008
343,0.00016233763017226008
344,0.00016233763017226008
345,0.0005635085399262607
346,0.0003842496080324054
347,0.0005879664677195251
348,0.00014502892736345532
349,0.00014502892736345532
350,0.00014502892736345532
351,0.00014502892736345532
352,0.00014502892736345532
353,0.0006174098234623671
354,0.00042101144208572805
355,0.0006442057201638818
356,0.00015890751092229038
357,0.00015890751092229038
358,0.00015890751092229038
359,0.00015890751092229038
360,0.00015890751092229038
361,0.001243992242962122
362,0.0006013675010763109
363,0.0009200869826599957
364,0.00022700657427776602
365,0.00022700657427776602
366,0.00022700657427776602
367,0.00022700657427776602
368,0.00022700657427776602
369,0.0015600259648635983
370,0.0009319964447058736
371,0.0014256977010518312
372,0.00035188649781048303
373,0.00035188649781048303
374,0.00035188649781048303
375,0.00035188649781048303
376,0.00035188649781048303
377,0.0007602068944834173
378,0.00045401934767141933
379,0.0006947002839297056
380,0.0001713694509817287
381,0.0001713694509817287
382,0.0001713694509817287
383,0.0001713694509817287
384,0.0001713694509817287
385,0.0007083687232807279
386,0.000498618115670979
387,0.0007629232713952662
388,0.00018820863624569029
389,0.00018820863624569029
390,0.00018820863624569029
391,0.00018820863624569029
392,0.00018820863624569029
393,0.0001940038346219808
394,0.0001322734751738608
395,0.00020242722530383617
396,5.6622531701577834e-05
397,5.6622531701577834e-05
398,5.6622531701577834e-05
399,5.6622531701577834e-05
400,5.6622531701577834e-05
401,0.0006244687829166652
402,0.0003612868022173643
403,0.0005528363399207592
404,0.00013635958021041006
405,0.00013635958021041006
406,0.00013635958021041006
407,0.00013635958021041006
408,0.00013635958021041006
409,0.00024111691163852808
410,0.00016439787577837706
411,0.00025158561766147614
412,7.037543400656432e-05
413,7.037543400656432e-05
414,7.037543400656432e-05
415,7.037543400656432e-05
416,7.037543400656432e-05
417,0.00024111691163852808
418,0.00016439787577837706
419,0.00025158561766147614
420,7.037543400656432e-05
421,7.037543400656432e-05
422,7.037543400656432e-05
423,7.037543400656432e-05
424,7.037543400656432e-05
425,0.00032186863245442515
426,0.000219461289816536
427,0.00033584219636395574
428,9.39499368541874e-05
429,9.39499368541874e-05
430,9.39499368541874e-05
431,9.39499368541874e-05
432,9.39499368541874e-05
433,0.0002507953031454236
434,0.00017099730030167848
435,0.00026168409385718405
436,6.208239938132465e-05
437,6.208239938132465e-05
438,6.208239938132465e-05
439,6.208239938132465e-05
440,6.208239938132465e-05
441,0.0006389630143530668
442,0.0004357115249149501
443,0.0006666937260888518
444,0.00012967038492206484
445,0.00012967038492206484
446,0.00012967038492206484
447,0.00012967038492206484
448,0.00012967038492206484
449,0.00032186863245442515
450,0.000219461289816536
451,0.00033584219636395574
452,9.39499368541874e-05
453,9.39499368541874e-05
454,9.39499368541874e-05
455,9.39499368541874e-05
456,9.39499368541874e-05
457,0.0004849075339734554
458,0.0003306441067252308
459,0.0005059557151980698
460,0.00011601510050240903
461,0.00011601510050240903
462,0.00011601510050240903
463,0.00011601510050240903
464,0.00011601510050240903
465,0.00027880258858203893
466,0.00015878149133641273
467,0.00024299134383909404
468,5.9921061620116234e-05
469,5.9921061620116234e-05
470,5.9921061620116234e-05
471,5.9921061620116234e-05
472,5.9921061620116234e-05
473,0.0008641103049740195
474,0.0004999820957891643
475,0.0007650097832083702
476,0.0001887234830064699
477,0.0001887234830064699
478,0.0001887234830064699
479,0.0001887234830064699
480,0.0001887234830064699
481,0.0015800385735929012
482,0.0007639508694410324
483,0.0011687374208122492
484,0.0002884083951357752
485,0.0002884083951357752
486,0.0002884083951357752
487,0.0002884083951357752
488,0.0002884083951357752
489,0.0003496735298540443
490,0.00024610775290057063
491,0.00037661383976228535
492,8.690916001796722e-05
493,8.690916001796722e-05
494,8.690916001796722e-05
495,8.690916001796722e-05
496,8.690916001796722e-05
497,0.0007056822651065887
498,0.00048121786676347256
499,0.0007363064214587213
500,0.0001816387812141329
501,0.0001816387812141329
502,0.0001816387812141329
503,0.0001816387812141329
504,0.0001816387812141329
505,0.001613965374417603
506,0.001100912457332015
507,0.001683940994553268
508,0.0003277914365753532
509,0.0003277914365753532
510,0.0003277914365753532
511,0.0003277914365753532
512,0.0003277914365753532
513,0.0011692758416756988
514,0.0006766407168470322
515,0.0010352135868743062
516,0.0002554332313593477
517,0.0002554332313593477
518,0.0002554332313593477
519,0.0002554332313593477
520,0.0002554332313593477
521,0.0005255828145891428
522,0.00035838401527144015
523,0.0005483956192620099
524,0.00013526399561669675
525,0.00013526399561669675
526,0.00013526399561669675
527,0.00013526399561669675
528,0.00013526399561669675
529,0.0008284982177428901
530,0.0004793694533873349
531,0.0007334788679145278
532,0.0001809405948733911
533,0.0001809405948733911
534,0.0001809405948733911
535,0.0001809405948733911
536,0.0001809405948733911
537,0.0003805594751611352
538,0.0002201501629315317
539,0.0003368962788954377
540,8.308350516017525e-05
541,8.308350516017525e-05
542,8.308350516017525e-05
543,8.308350516017525e-05
544,8.308350516017525e-05
545,0.00046729441964998836
546,0.0003186322865076363
547,0.0004875784215983003
548,0.00013641212717629972
549,0.00013641212717629972
550,0.00013641212717629972
551,0.00013641212717629972
552,0.00013641212717629972
553,0.0011193638201802971
554,0.0007634163484908639
555,0.0011679205344989894
556,0.00026793943834491074
557,0.00026793943834491074
558,0.00026793943834491074
559,0.00026793943834491074
560,0.00026793943834491074
561,0.0002936563105322421
562,0.00020022355602122843
563,0.0003064057673327625
564,7.556244236184284e-05
565,7.556244236184284e-05
566,7.556244236184284e-05
567,7.556244236184284e-05
568,7.556244236184284e-05
569,0.00028167426353320485
570,0.00019205326680094004
571,0.00029390305280685425
572,8.221537427743897e-05
573,8.221537427743897e-05
574,8.221537427743897e-05
575,8.221537427743897e-05
576,8.221537427743897e-05
577,0.000350070622516796
578,0.00023869254800956694
579,0.00036526808980852365
580,0.000102183832495939
581,0.000102183832495939
582,0.000102183832495939
583,0.000102183832495939
584,0.000102183832495939
585,0.0005527965840883553
586,0.0003769439063034952
587,0.0005767898401245475
588,0.0001422704663127661
589,0.0001422704663127661
590,0.0001422704663127661
591,0.0001422704663127661
592,0.0001422704663127661
593,0.00028167426353320485
594,0.00019205326680094004
595,0.00029390305280685425
596,8.221537427743897e-05
597,8.221537427743897e-05
598,8.221537427743897e-05
599,8.221537427743897e-05
600,8.221537427743897e-05
601,0.0005912277847528457
602,0.0004031545540783554
603,0.0006168881081975996
604,0.00012888280616607517
605,0.00012888280616607517
606,0.00012888280616607517
607,0.00012888280616607517
608,0.00012888280616607517
609,0.0006214716122485697
610,0.00042378171929158265
611,0.0006484437035396695
612,0.00016018401947803795
613,0.00016018401947803795
614,0.00016018401947803795
615,0.00016018401947803795
616,0.00016018401947803795
617,0.000608346366789192
618,0.0004148298758082092
619,0.000634749187156558
620,0.00015679940406698734
621,0.00015679940406698734
622,0.00015679940406698734
623,0.00015679940406698734
624,0.00015679940406698734
625,0.0006214716122485697
626,0.00042378171929158265
627,0.0006484437035396695
628,0.00016018401947803795
629,0.00016018401947803795
630,0.00016018401947803795
631,0.00016018401947803795
632,0.00016018401947803795
633,0.0006426224135793747
634,0.0004382074112072587
635,0.0006705118576064706
636,0.0001656382519286126
637,0.0001656382519286126
638,0.0001656382519286126
639,0.0001656382519286126
640,0.0001656382519286126
641,0.0005282552447170018
642,0.0003602067881729454
643,0.0005511839990504086
644,0.0001361481990898028
645,0.0001361481990898028
646,0.0001361481990898028
647,0.0001361481990898028
648,0.0001361481990898028
649,0.0010272469371557236
650,0.0005944153526797892
651,0.0009094540146179496
652,0.00022470499970950186
653,0.00022470499970950186
654,0.00022470499970950186
655,0.00022470499970950186
656,0.00022470499970950186
657,0.0006801772979088128
658,0.00039352625026367605
659,0.0006021583685651423
660,0.00014874499174766245
661,0.00014874499174766245
662,0.00014874499174766245
663,0.00014874499174766245
664,0.00014874499174766245
665,0.001091070007532835
666,0.0007441122434101999
667,0.00113839958794415
668,0.00023859903740230948
669,0.00023859903740230948
670,0.00023859903740230948
671,0.00023859903740230948
672,0.00023859903740230948
673,0.0003641207877080888
674,0.00024827365996316075
675,0.00037992800935171545
676,9.014283568831159e-05
677,9.014283568831159e-05
678,9.014283568831159e-05
679,9.014283568831159e-05
680,9.014283568831159e-05
681,0.0007021242054179312
682,0.0004787910438608378
683,0.000732594111468643
684,0.0001534960902063176
685,0.0001534960902063176
686,0.0001534960902063176
687,0.0001534960902063176
688,0.0001534960902063176
689,0.0009236121550202369
690,0.0006298720254562795
691,0.0009636846370995043
692,0.00020195201796013865
693,0.00020195201796013865
694,0.00020195201796013865
695,0.00020195201796013865
696,0.00020195201796013865
697,0.0007021242054179312
698,0.0004787910438608378
699,0.000732594111468643
700,0.0001534960902063176
701,0.0001534960902063176
702,0.0001534960902063176
703,0.0001534960902063176
704,0.0001534960902063176
705,0.00113904126919806
706,0.0007768406067043543
707,0.001188449328765273
708,0.0002490987826604396
709,0.0002490987826604396
710,0.0002490987826604396
711,0.0002490987826604396
712,0.0002490987826604396
713,0.0009756339131854477
714,0.0006653600721620022
715,0.00101796118542552
716,0.0002133356028934941
717,0.0002133356028934941
718,0.0002133356028934941
719,0.0002133356028934941
720,0.0002133356028934941
721,0.0012975384015589952
722,0.0008849823498167098
723,0.0013538122875615954
724,0.00024003036378417164
725,0.00024003036378417164
726,0.00024003036378417164
727,0.00024003036378417164
728,0.00024003036378417164
729,0.0012975384015589952
730,0.0008849823498167098
731,0.0013538122875615954
732,0.00024003036378417164
733,0.00024003036378417164
734,0.00024003036378417164
735,0.00024003036378417164
736,0.00024003036378417164
737,0.0010769269429147243
738,0.0007344632758758963
739,0.0011236437130719423
740,0.00023550310288555917
741,0.00023550310288555917
742,0.00023550310288555917
743,0.00023550310288555917
744,0.00023550310288555917
745,0.0008023932459764183
746,0.0005471837357617915
747,0.0008372108568437397
748,0.00020684448827523735
749,0.00020684448827523735
750,0.00020684448827523735
751,0.00020684448827523735
752,0.00020684448827523735
753,0.0010875035077333448
754,0.0006292987382039428
755,0.0009628076804801823
756,0.0002378966601099819
757,0.0002378966601099819
758,0.0002378966601099819
759,0.0002378966601099819
760,0.0002378966601099819
761,0.0003965952491853386
762,0.00027041882276535034
763,0.00041381164919584984
764,0.00011576779070310296
765,0.00011576779070310296
766,0.00011576779070310296
767,0.00011576779070310296
768,0.00011576779070310296
769,0.002449259860441089
770,0.0016711249481886625
771,0.002555357990786433
772,0.000497768574859947
773,0.000497768574859947
774,0.000497768574859947
775,0.000497768574859947
776,0.000497768574859947
777,0.0012563792988657954
778,0.0008568986668251455
779,0.0013108704006299374
780,0.0002550934732425958
781,0.0002550934732425958
782,0.0002550934732425958
783,0.0002550934732425958
784,0.0002550934732425958
785,0.0016021491028368473
786,0.0010928482515737414
787,0.0016716134268790483
788,0.00032538804225623613
789,0.00032538804225623613
790,0.00032538804225623613
791,0.00032538804225623613
792,0.00032538804225623613
793,0.0013925834791734815
794,0.0009498363942839203
795,0.0014529735781252384
796,0.00030460633570328355
797,0.00030460633570328355
798,0.00030460633570328355
799,0.00030460633570328355
800,0.00030460633570328355
801,0.0013925834791734815
802,0.0009498363942839203
803,0.0014529735781252384
804,0.00030460633570328355
805,0.00030460633570328355
806,0.00030460633570328355
807,0.00030460633570328355
808,0.00030460633570328355
809,0.003489416325464845
810,0.0023816106840968128
811,0.003356898901984096
812,0.0006543276249431075
813,0.0006543276249431075
814,0.0006543276249431075
815,0.0006543276249431075
816,0.0006543276249431075
817,0.005206596106290817
818,0.003555569099262357
819,0.0050091883167624465
820,0.0009776968508958817
821,0.0009776968508958817
822,0.0009776968508958817
823,0.0009776968508958817
824,0.0009776968508958817
825,0.001006881007924676
826,0.0006866768235340713
827,0.000968550273682922
828,0.0001884266239358112
829,0.0001884266239358112
830,0.0001884266239358112
831,0.0001884266239358112
832,0.0001884266239358112
833,0.0011973930522799492
834,0.0008166532497853041
835,0.0011518191313371062
836,0.00022411315876524893
837,0.00022411315876524893
838,0.00022411315876524893
839,0.00022411315876524893
840,0.00022411315876524893
841,0.0006330605829134582
842,0.0004316858248785138
843,0.0006089519592933358
844,0.0001504241954535246
845,0.0001504241954535246
846,0.0001504241954535246
847,0.0001504241954535246
848,0.0001504241954535246
849,0.0006862665759399532
850,0.00046797507093288
851,0.0006601331406272948
852,0.00013830617535859346
853,0.00013830617535859346
854,0.00013830617535859346
855,0.00013830617535859346
856,0.00013830617535859346
857,0.001236468437127769
858,0.000900040555279702
859,0.0012041579466313126
860,0.0002343066589673981
861,0.0002343066589673981
862,0.0002343066589673981
863,0.0002343066589673981
864,0.0002343066589673981
865,0.0007420293404720724
866,0.0005060094990767539
867,0.0007137738866731523
868,0.00014955064398236573
869,0.00014955064398236573
870,0.00014955064398236573
871,0.00014955064398236573
872,0.00014955064398236573
873,0.002183878794312477
874,0.001489930204115808
875,0.0021008371841162443
876,0.0004090805014129728
877,0.0004090805014129728
878,0.0004090805014129728
879,0.0004090805014129728
880,0.0004090805014129728
881,0.00071037991438061
882,0.00048442196566611534
883,0.0006833288352936506
884,0.00014316850865725428
885,0.00014316850865725428
886,0.00014316850865725428
887,0.00014316850865725428
888,0.00014316850865725428
889,0.0031168153509497643
890,0.0021270490251481533
891,0.002998405834659934
892,0.0005842808750458063
893,0.0005842808750458063
894,0.0005842808750458063
895,0.0005842808750458063
896,0.0005842808750458063
897,0.0004676863027270883
898,0.00031889943056739867
899,0.0004498727794270962
900,0.00011095461377408357
901,0.00011095461377408357
902,0.00011095461377408357
903,0.00011095461377408357
904,0.00011095461377408357
905,0.000519914785400033
906,0.00035451864823699
907,0.0005001129466108979
908,0.00012352831254247576
909,0.00012352831254247576
910,0.00012352831254247576
911,0.00012352831254247576
912,0.00012352831254247576
913,0.000236134699662216
914,0.00016100065840873867
915,0.00022713842918165028
916,6.353575736284256e-05
917,6.353575736284256e-05
918,6.353575736284256e-05
919,6.353575736284256e-05
920,6.353575736284256e-05
921,0.002271434525027871
922,0.001549707492813468
923,0.002185071120038629
924,0.0004255112144164741
925,0.0004255112144164741
926,0.0004255112144164741
927,0.0004255112144164741
928,0.0004255112144164741
929,0.0018192536663264038
930,0.0010869794059544802
931,0.0016626415308564901
932,0.000410442182328552
933,0.000410442182328552
934,0.000410442182328552
935,0.000410442182328552
936,0.000410442182328552
937,0.001750853261910379
938,0.0008343425579369067
939,0.0011767593678086994
940,0.00029038972570560867
941,0.00029038972570560867
942,0.00029038972570560867
943,0.00029038972570560867
944,0.00029038972570560867
945,0.0016958968481048944
946,0.0008081306586973369
947,0.0011398026254028082
948,0.0002812620659824461
949,0.0002812620659824461
950,0.0002812620659824461
951,0.0002812620659824461
952,0.0002812620659824461
953,0.0013326400658115745
954,0.0009089342784136534
955,0.0012819250114262106
956,0.00024945454788394267
957,0.00024945454788394267
958,0.00024945454788394267
959,0.00024945454788394267
960,0.00024945454788394267
961,0.00045732859871350234
962,0.00031183593091554934
963,0.00043990934500470763
964,0.0001043789234245196
965,0.0001043789234245196
966,0.0001043789234245196
967,0.0001043789234245196
968,0.0001043789234245196
969,0.0013326400658115745
970,0.0009089342784136534
971,0.0012819250114262106
972,0.00024945454788394267
973,0.00024945454788394267
974,0.00024945454788394267
975,0.00024945454788394267
976,0.00024945454788394267
977,0.0013394991401582954
978,0.0009136138833127916
979,0.0012885223841294644
980,0.00025073956931009894
981,0.00025073956931009894
982,0.00025073956931009894
983,0.00025073956931009894
984,0.00025073956931009894
985,0.0007156743085943162
986,0.0004880331689491868
987,0.0006884217145852745
988,0.00014423606626223773
989,0.00014423606626223773
990,0.00014423606626223773
991,0.00014423606626223773
992,0.00014423606626223773
993,0.0011299143079668286
994,0.0008224545163102447
995,0.0011003849795088172
996,0.0002140964788850397
997,0.0002140964788850397
998,0.0002140964788850397
999,0.0002140964788850397
1000,0.0002140964788850397
1001,0.0003912847896572202
1002,0.00026679717120714486
1003,0.0003763801942113787
1004,9.282361861551179e-05
1005,9.282361861551179e-05
1006,9.282361861551179e-05
1007,9.282361861551179e-05
1008,9.282361861551179e-05
1009,0.0003830191271845251
1010,0.0002611606905702501
1011,0.0003684292605612427
1012,9.086215868592262e-05
1013,9.086215868592262e-05
1014,9.086215868592262e-05
1015,9.086215868592262e-05
1016,9.086215868592262e-05
1017,0.0003830191271845251
1018,0.0002611606905702501
1019,0.0003684292605612427
1020,9.086215868592262e-05
1021,9.086215868592262e-05
1022,9.086215868592262e-05
1023,9.086215868592262e-05
1024,9.086215868592262e-05
1025,0.0003830191271845251
1026,0.0002611606905702501
1027,0.0003684292605612427
1028,9.086215868592262e-05
1029,9.086215868592262e-05
1030,9.086215868592262e-05
1031,9.086215868592262e-05
1032,9.086215868592262e-05
1033,0.0011202524183318019
1034,0.0005415143095888197
1035,0.0007638460374437273
1036,0.00018254178576171398
1037,0.00018254178576171398
1038,0.00018254178576171398
1039,0.00018254178576171398
1040,0.00018254178576171398
1041,0.0011352926958352327
1042,0.0007742830784991384
1043,0.0010920786298811436
1044,0.0002614240220282227
1045,0.0002614240220282227
1046,0.0002614240220282227
1047,0.0002614240220282227
1048,0.0002614240220282227
1049,0.0015480172587558627
1050,0.001055905013345182
1051,0.0014891168102622032
1052,0.00028075676527805626
1053,0.00028075676527805626
1054,0.00028075676527805626
1055,0.00028075676527805626
1056,0.00028075676527805626
1057,0.0003902013704646379
1058,0.0002660589816514402
1059,0.0003753380151465535
1060,8.967087342170998e-05
1061,8.967087342170998e-05
1062,8.967087342170998e-05
1063,8.967087342170998e-05
1064,8.967087342170998e-05
1065,0.0008022384135983883
1066,0.0005470781470648943
1067,0.0007716920808888973
1068,0.0001566356222610921
1069,0.0001566356222610921
1070,0.0001566356222610921
1071,0.0001566356222610921
1072,0.0001566356222610921
1073,0.0008474296773783863
1074,0.0005779041675850749
1075,0.0008151640649884938
1076,0.00016546492406632749
1077,0.00016546492406632749
1078,0.00016546492406632749
1079,0.00016546492406632749
1080,0.00016546492406632749
1081,0.0007973724859766662
1082,0.0005437590880319476
1083,0.0007670113118365407
1084,0.0001832987472880632
1085,0.0001832987472880632
1086,0.0001832987472880632
1087,0.0001832987472880632
1088,0.0001832987472880632
1089,0.0004943463718518615
1090,0.00033708082628436387
1091,0.0004755178524646908
1092,0.00011361325596226379
1093,0.00011361325596226379
1094,0.00011361325596226379
1095,0.00011361325596226379
1096,0.00011361325596226379
1097,0.0006426224135793747
1098,0.0004382074112072587
1099,0.0006705118576064706
1100,0.0001656382519286126
1101,0.0001656382519286126
1102,0.0001656382519286126
1103,0.0001656382519286126
1104,0.0001656382519286126
1105,0.0005126256728544831
1106,0.0003608145925682038
1107,0.0005089929909445344
1108,0.00010314321843907236
1109,0.00010314321843907236
1110,0.00010314321843907236
1111,0.00010314321843907236
1112,0.00010314321843907236
1113,0.0003902013704646379
1114,0.0002660589816514402
1115,0.0003753380151465535
1116,8.967087342170998e-05
1117,8.967087342170998e-05
1118,8.967087342170998e-05
1119,8.967087342170998e-05
1120,8.967087342170998e-05
1121,0.0010469302069395778
1122,0.0005060521652922034
1123,0.0007138344808481634
1124,0.00017058366211131215
1125,0.00017058366211131215
1126,0.00017058366211131215
1127,0.00017058366211131215
1128,0.00017058366211131215
1129,0.0008850734448060392
1130,0.0005121160647831856
1131,0.0007223860011436045
1132,0.00017262849723920226
1133,0.00017262849723920226
1134,0.00017262849723920226
1135,0.00017262849723920226
1136,0.00017262849723920226
1137,0.000810063851531595
1138,0.00048380528460256755
1139,0.0006824589800089598
1140,0.00018573207489680502
1141,0.00018573207489680502
1142,0.00018573207489680502
1143,0.00018573207489680502
1144,0.00018573207489680502
1145,0.0005134278908371924
1146,0.0002970301429741085
1147,0.0004190248728264123
